"annee";"CP_clean";"age_class";"N_RPU";"N_HCL";"part_HCL"
2019;"93120";"(79,Inf]";"3";"0";0
2019;"93120";NA;"0";"0";NA
2019;"93130";"[0,1]";"3";"0";0
2019;"93130";"(1,4]";"0";"0";NA
2019;"93130";"(4,17]";"Anonymisé";"1-4";0.0833333333333333
2019;"93130";"(17,64]";"29";"0";0
2019;"93130";"(64,79]";"6";"0";0
2019;"93130";"(79,Inf]";"2";"0";0
2019;"93130";NA;"0";"0";NA
2019;"93140";"[0,1]";"1";"0";0
2019;"93140";"(1,4]";"6";"0";0
2019;"93140";"(4,17]";"10";"0";0
2019;"93140";"(17,64]";"Anonymisé";"1-4";0.0666666666666667
2019;"93140";"(64,79]";"4";"0";0
2019;"93140";"(79,Inf]";"2";"0";0
2019;"93140";NA;"0";"0";NA
2019;"93150";"[0,1]";"2";"0";0
2019;"93150";"(1,4]";"Anonymisé";"1-4";0.333333333333333
2019;"93150";"(4,17]";"2";"0";0
2019;"93150";"(17,64]";"Anonymisé";"1-4";0.0476190476190476
2019;"93150";"(64,79]";"1";"0";0
2019;"93150";"(79,Inf]";"1";"0";0
2019;"93150";NA;"0";"0";NA
2019;"93160";"[0,1]";"3";"0";0
2019;"93160";"(1,4]";"3";"0";0
2019;"93160";"(4,17]";"Anonymisé";"1-4";0.0769230769230769
2019;"93160";"(17,64]";"Anonymisé";"1-4";0.0384615384615385
2019;"93160";"(64,79]";"Anonymisé";"1-4";0.0909090909090909
2019;"93160";"(79,Inf]";"3";"0";0
2019;"93160";NA;"0";"0";NA
2019;"93170";"[0,1]";"3";"0";0
2019;"93170";"(1,4]";"4";"0";0
2019;"93170";"(4,17]";"10";"0";0
2019;"93170";"(17,64]";"Anonymisé";"1-4";0.0714285714285714
2019;"93170";"(64,79]";"1";"0";0
2019;"93170";"(79,Inf]";"0";"0";NA
2019;"93170";NA;"0";"0";NA
2019;"93190";"[0,1]";"3";"0";0
2019;"93190";"(1,4]";"3";"0";0
2019;"93190";"(4,17]";"10";"0";0
2019;"93190";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2019;"93190";"(64,79]";"10";"0";0
2019;"93190";"(79,Inf]";"1";"0";0
2019;"93190";NA;"0";"0";NA
2019;"93200";"[0,1]";"Anonymisé";"1-4";0.222222222222222
2019;"93200";"(1,4]";"5";"0";0
2019;"93200";"(4,17]";"Anonymisé";"1-4";0.0833333333333333
2019;"93200";"(17,64]";"Anonymisé";"1-4";0.0533333333333333
2019;"93200";"(64,79]";"8";"0";0
2019;"93200";"(79,Inf]";"2";"0";0
2019;"93200";NA;"0";"0";NA
2019;"93210";"[0,1]";"1";"0";0
2019;"93210";"(1,4]";"1";"0";0
2019;"93210";"(4,17]";"1";"0";0
2019;"93210";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2019;"93210";"(64,79]";"0";"0";NA
2019;"93210";"(79,Inf]";"0";"0";NA
2019;"93210";NA;"0";"0";NA
2019;"93220";"[0,1]";"1";"0";0
2019;"93220";"(1,4]";"5";"0";0
2019;"93220";"(4,17]";"6";"0";0
2019;"93220";"(17,64]";"Anonymisé";"1-4";0.0425531914893617
2019;"93220";"(64,79]";"4";"0";0
2019;"93220";"(79,Inf]";"3";"0";0
2019;"93220";NA;"0";"0";NA
2019;"93230";"[0,1]";"1";"0";0
2019;"93230";"(1,4]";"1";"0";0
2019;"93230";"(4,17]";"8";"0";0
2019;"93230";"(17,64]";"Anonymisé";"1-4";0.0645161290322581
2019;"93230";"(64,79]";"3";"0";0
2019;"93230";"(79,Inf]";"2";"0";0
2019;"93230";NA;"0";"0";NA
2019;"93240";"[0,1]";"3";"0";0
2019;"93240";"(1,4]";"1";"0";0
2019;"93240";"(4,17]";"4";"0";0
2019;"93240";"(17,64]";"Anonymisé";"1-4";0.114285714285714
2019;"93240";"(64,79]";"2";"0";0
2019;"93240";"(79,Inf]";"2";"0";0
2019;"93240";NA;"0";"0";NA
2019;"93250";"[0,1]";"1";"0";0
2019;"93250";"(1,4]";"3";"0";0
2019;"93250";"(4,17]";"9";"0";0
2019;"93250";"(17,64]";"Anonymisé";"1-4";0.0454545454545455
2019;"93250";"(64,79]";"Anonymisé";"1-4";0.166666666666667
2019;"93250";"(79,Inf]";"2";"0";0
2019;"93250";NA;"0";"0";NA
2019;"93260";"[0,1]";"1";"0";0
2019;"93260";"(1,4]";"0";"0";NA
2019;"93260";"(4,17]";"3";"0";0
2019;"93260";"(17,64]";"Anonymisé";"1-4";0.0526315789473684
2019;"93260";"(64,79]";"4";"0";0
2019;"93260";"(79,Inf]";"0";"0";NA
2019;"93260";NA;"0";"0";NA
2019;"93270";"[0,1]";"0";"0";NA
2019;"93270";"(1,4]";"3";"0";0
2019;"93270";"(4,17]";"2";"0";0
2019;"93270";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2019;"93270";"(64,79]";"8";"0";0
2019;"93270";"(79,Inf]";"2";"0";0
2019;"93270";NA;"0";"0";NA
2019;"93290";"[0,1]";"1";"0";0
2019;"93290";"(1,4]";"2";"0";0
2019;"93290";"(4,17]";"7";"0";0
2019;"93290";"(17,64]";"Anonymisé";"1-4";0.0666666666666667
2019;"93290";"(64,79]";"7";"0";0
2019;"93290";"(79,Inf]";"1";"0";0
2019;"93290";NA;"0";"0";NA
2019;"93300";"[0,1]";"Anonymisé";"1-4";0.133333333333333
2019;"93300";"(1,4]";"Anonymisé";"1-4";0.0666666666666667
2019;"93300";"(4,17]";"Anonymisé";"1-4";0.117647058823529
2019;"93300";"(17,64]";"123";"8";0.0650406504065041
2019;"93300";"(64,79]";"7";"0";0
2019;"93300";"(79,Inf]";"2";"0";0
2019;"93300";NA;"0";"0";NA
2019;"93310";"[0,1]";"0";"0";NA
2019;"93310";"(1,4]";"0";"0";NA
2019;"93310";"(4,17]";"6";"0";0
2019;"93310";"(17,64]";"19";"0";0
2019;"93310";"(64,79]";"5";"0";0
2019;"93310";"(79,Inf]";"0";"0";NA
2019;"93310";NA;"0";"0";NA
2019;"93320";"[0,1]";"0";"0";NA
2019;"93320";"(1,4]";"0";"0";NA
2019;"93320";"(4,17]";"7";"0";0
2019;"93320";"(17,64]";"6";"0";0
2019;"93320";"(64,79]";"3";"0";0
2019;"93320";"(79,Inf]";"0";"0";NA
2019;"93320";NA;"0";"0";NA
2019;"93330";"[0,1]";"1";"0";0
2019;"93330";"(1,4]";"2";"0";0
2019;"93330";"(4,17]";"7";"0";0
2019;"93330";"(17,64]";"Anonymisé";"1-4";0.0869565217391304
2019;"93330";"(64,79]";"3";"0";0
2019;"93330";"(79,Inf]";"0";"0";NA
2019;"93330";NA;"0";"0";NA
2019;"93340";"[0,1]";"0";"0";NA
2019;"93340";"(1,4]";"0";"0";NA
2019;"93340";"(4,17]";"6";"0";0
2019;"93340";"(17,64]";"7";"0";0
2019;"93340";"(64,79]";"0";"0";NA
2019;"93340";"(79,Inf]";"3";"0";0
2019;"93340";NA;"0";"0";NA
2019;"93350";"[0,1]";"0";"0";NA
2019;"93350";"(1,4]";"0";"0";NA
2019;"93350";"(4,17]";"Anonymisé";"1-4";1
2019;"93350";"(17,64]";"12";"0";0
2019;"93350";"(64,79]";"0";"0";NA
2019;"93350";"(79,Inf]";"2";"0";0
2019;"93350";NA;"0";"0";NA
2019;"93360";"[0,1]";"1";"0";0
2019;"93360";"(1,4]";"2";"0";0
2019;"93360";"(4,17]";"8";"0";0
2019;"93360";"(17,64]";"10";"0";0
2019;"93360";"(64,79]";"3";"0";0
2019;"93360";"(79,Inf]";"Anonymisé";"1-4";0.5
2019;"93360";NA;"0";"0";NA
2019;"93370";"[0,1]";"0";"0";NA
2019;"93370";"(1,4]";"3";"0";0
2019;"93370";"(4,17]";"3";"0";0
2019;"93370";"(17,64]";"16";"0";0
2019;"93370";"(64,79]";"6";"0";0
2019;"93370";"(79,Inf]";"1";"0";0
2019;"93370";NA;"0";"0";NA
2019;"93380";"[0,1]";"0";"0";NA
2019;"93380";"(1,4]";"1";"0";0
2019;"93380";"(4,17]";"6";"0";0
2019;"93380";"(17,64]";"13";"0";0
2019;"93380";"(64,79]";"1";"0";0
2019;"93380";"(79,Inf]";"1";"0";0
2019;"93380";NA;"0";"0";NA
2019;"93390";"[0,1]";"1";"0";0
2019;"93390";"(1,4]";"Anonymisé";"1-4";1
2019;"93390";"(4,17]";"2";"0";0
2019;"93390";"(17,64]";"22";"0";0
2019;"93390";"(64,79]";"0";"0";NA
2019;"93390";"(79,Inf]";"1";"0";0
2019;"93390";NA;"0";"0";NA
2019;"93400";"[0,1]";"Anonymisé";"1-4";0.111111111111111
2019;"93400";"(1,4]";"1";"0";0
2019;"93400";"(4,17]";"10";"0";0
2019;"93400";"(17,64]";"42";"5";0.119047619047619
2019;"93400";"(64,79]";"1";"0";0
2019;"93400";"(79,Inf]";"1";"0";0
2019;"93400";NA;"0";"0";NA
2019;"93410";"[0,1]";"0";"0";NA
2019;"93410";"(1,4]";"0";"0";NA
2019;"93410";"(4,17]";"0";"0";NA
2019;"93410";"(17,64]";"2";"0";0
2019;"93410";"(64,79]";"0";"0";NA
2019;"93410";"(79,Inf]";"0";"0";NA
2019;"93410";NA;"0";"0";NA
2019;"93420";"[0,1]";"2";"0";0
2019;"93420";"(1,4]";"1";"0";0
2019;"93420";"(4,17]";"3";"0";0
2019;"93420";"(17,64]";"12";"0";0
2019;"93420";"(64,79]";"3";"0";0
2019;"93420";"(79,Inf]";"3";"0";0
2019;"93420";NA;"0";"0";NA
2019;"93430";"[0,1]";"1";"0";0
2019;"93430";"(1,4]";"0";"0";NA
2019;"93430";"(4,17]";"3";"0";0
2019;"93430";"(17,64]";"Anonymisé";"1-4";0.4
2019;"93430";"(64,79]";"2";"0";0
2019;"93430";"(79,Inf]";"0";"0";NA
2019;"93430";NA;"0";"0";NA
2019;"93440";"[0,1]";"0";"0";NA
2019;"93440";"(1,4]";"Anonymisé";"1-4";1
2019;"93440";"(4,17]";"0";"0";NA
2019;"93440";"(17,64]";"6";"0";0
2019;"93440";"(64,79]";"1";"0";0
2019;"93440";"(79,Inf]";"0";"0";NA
2019;"93440";NA;"0";"0";NA
2019;"93450";"[0,1]";"0";"0";NA
2019;"93450";"(1,4]";"1";"0";0
2019;"93450";"(4,17]";"0";"0";NA
2019;"93450";"(17,64]";"Anonymisé";"1-4";0.5
2019;"93450";"(64,79]";"1";"0";0
2019;"93450";"(79,Inf]";"0";"0";NA
2019;"93450";NA;"0";"0";NA
2019;"93460";"[0,1]";"0";"0";NA
2019;"93460";"(1,4]";"0";"0";NA
2019;"93460";"(4,17]";"4";"0";0
2019;"93460";"(17,64]";"6";"0";0
2019;"93460";"(64,79]";"1";"0";0
2019;"93460";"(79,Inf]";"0";"0";NA
2019;"93460";NA;"0";"0";NA
2019;"93500";"[0,1]";"Anonymisé";"1-4";0.4
2019;"93500";"(1,4]";"Anonymisé";"1-4";0.333333333333333
2019;"93500";"(4,17]";"5";"0";0
2019;"93500";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2019;"93500";"(64,79]";"Anonymisé";"1-4";0.333333333333333
2019;"93500";"(79,Inf]";"12";"0";0
2019;"93500";NA;"0";"0";NA
2019;"93600";"[0,1]";"Anonymisé";"1-4";0.1
2019;"93600";"(1,4]";"4";"0";0
2019;"93600";"(4,17]";"Anonymisé";"1-4";0.0714285714285714
2019;"93600";"(17,64]";"Anonymisé";"1-4";0.0491803278688525
2019;"93600";"(64,79]";"Anonymisé";"1-4";0.25
2019;"93600";"(79,Inf]";"Anonymisé";"1-4";0.333333333333333
2019;"93600";NA;"0";"0";NA
2019;"93700";"[0,1]";"9";"0";0
2019;"93700";"(1,4]";"3";"0";0
2019;"93700";"(4,17]";"Anonymisé";"1-4";0.0625
2019;"93700";"(17,64]";"Anonymisé";"1-4";0.0465116279069767
2019;"93700";"(64,79]";"8";"0";0
2019;"93700";"(79,Inf]";"2";"0";0
2019;"93700";NA;"0";"0";NA
2019;"93800";"[0,1]";"1";"0";0
2019;"93800";"(1,4]";"1";"0";0
2019;"93800";"(4,17]";"8";"0";0
2019;"93800";"(17,64]";"Anonymisé";"1-4";0.0454545454545455
2019;"93800";"(64,79]";"Anonymisé";"1-4";0.2
2019;"93800";"(79,Inf]";"8";"0";0
2019;"93800";NA;"0";"0";NA
2019;"94000";"[0,1]";"6";"0";0
2019;"94000";"(1,4]";"8";"0";0
2019;"94000";"(4,17]";"27";"0";0
2019;"94000";"(17,64]";"Anonymisé";"1-4";0.0655737704918033
2019;"94000";"(64,79]";"Anonymisé";"1-4";0.0769230769230769
2019;"94000";"(79,Inf]";"12";"0";0
2019;"94000";NA;"0";"0";NA
2019;"94100";"[0,1]";"2";"0";0
2019;"94100";"(1,4]";"2";"0";0
2019;"94100";"(4,17]";"13";"0";0
2019;"94100";"(17,64]";"Anonymisé";"1-4";0.0833333333333333
2019;"94100";"(64,79]";"12";"0";0
2019;"94100";"(79,Inf]";"4";"0";0
2019;"94100";NA;"0";"0";NA
2019;"94110";"[0,1]";"3";"0";0
2019;"94110";"(1,4]";"0";"0";NA
2019;"94110";"(4,17]";"5";"0";0
2019;"94110";"(17,64]";"Anonymisé";"1-4";0.0434782608695652
2019;"94110";"(64,79]";"9";"0";0
2019;"94110";"(79,Inf]";"3";"0";0
2019;"94110";NA;"0";"0";NA
2019;"94120";"[0,1]";"7";"0";0
2019;"94120";"(1,4]";"2";"0";0
2019;"94120";"(4,17]";"Anonymisé";"1-4";0.0769230769230769
2019;"94120";"(17,64]";"Anonymisé";"1-4";0.0689655172413793
2019;"94120";"(64,79]";"15";"0";0
2019;"94120";"(79,Inf]";"2";"0";0
2019;"94120";NA;"0";"0";NA
2019;"94130";"[0,1]";"Anonymisé";"1-4";0.5
2019;"94130";"(1,4]";"5";"0";0
2019;"94130";"(4,17]";"13";"0";0
2019;"94130";"(17,64]";"Anonymisé";"1-4";0.0357142857142857
2019;"94130";"(64,79]";"7";"0";0
2019;"94130";"(79,Inf]";"3";"0";0
2019;"94130";NA;"0";"0";NA
2019;"94140";"[0,1]";"Anonymisé";"1-4";0.25
2019;"94140";"(1,4]";"4";"0";0
2019;"94140";"(4,17]";"Anonymisé";"1-4";0.0769230769230769
2019;"94140";"(17,64]";"Anonymisé";"1-4";0.0540540540540541
2019;"94140";"(64,79]";"3";"0";0
2019;"94140";"(79,Inf]";"0";"0";NA
2019;"94140";NA;"0";"0";NA
2019;"94150";"[0,1]";"0";"0";NA
2019;"94150";"(1,4]";"0";"0";NA
2019;"94150";"(4,17]";"2";"0";0
2019;"94150";"(17,64]";"Anonymisé";"1-4";0.222222222222222
2019;"94150";"(64,79]";"0";"0";NA
2019;"94150";"(79,Inf]";"0";"0";NA
2019;"94150";NA;"0";"0";NA
2019;"94160";"[0,1]";"3";"0";0
2019;"94160";"(1,4]";"3";"0";0
2019;"94160";"(4,17]";"8";"0";0
2019;"94160";"(17,64]";"22";"0";0
2019;"94160";"(64,79]";"4";"0";0
2019;"94160";"(79,Inf]";"1";"0";0
2019;"94160";NA;"0";"0";NA
2019;"94170";"[0,1]";"2";"0";0
2019;"94170";"(1,4]";"4";"0";0
2019;"94170";"(4,17]";"18";"0";0
2019;"94170";"(17,64]";"33";"0";0
2019;"94170";"(64,79]";"12";"0";0
2019;"94170";"(79,Inf]";"1";"0";0
2019;"94170";NA;"0";"0";NA
2019;"94190";"[0,1]";"Anonymisé";"1-4";0.5
2019;"94190";"(1,4]";"3";"0";0
2019;"94190";"(4,17]";"4";"0";0
2019;"94190";"(17,64]";"33";"6";0.181818181818182
2019;"94190";"(64,79]";"0";"0";NA
2019;"94190";"(79,Inf]";"1";"0";0
2019;"94190";NA;"0";"0";NA
2019;"94200";"[0,1]";"3";"0";0
2019;"94200";"(1,4]";"1";"0";0
2019;"94200";"(4,17]";"Anonymisé";"1-4";0.0555555555555556
2019;"94200";"(17,64]";"63";"5";0.0793650793650794
2019;"94200";"(64,79]";"11";"0";0
2019;"94200";"(79,Inf]";"4";"0";0
2019;"94200";NA;"0";"0";NA
2019;"94210";"[0,1]";"0";"0";NA
2019;"94210";"(1,4]";"0";"0";NA
2019;"94210";"(4,17]";"5";"0";0
2019;"94210";"(17,64]";"Anonymisé";"1-4";0.0526315789473684
2019;"94210";"(64,79]";"4";"0";0
2019;"94210";"(79,Inf]";"1";"0";0
2019;"94210";NA;"0";"0";NA
2019;"94220";"[0,1]";"2";"0";0
2019;"94220";"(1,4]";"2";"0";0
2019;"94220";"(4,17]";"5";"0";0
2019;"94220";"(17,64]";"21";"0";0
2019;"94220";"(64,79]";"11";"0";0
2019;"94220";"(79,Inf]";"3";"0";0
2019;"94220";NA;"0";"0";NA
2019;"94230";"[0,1]";"3";"0";0
2019;"94230";"(1,4]";"5";"0";0
2019;"94230";"(4,17]";"8";"0";0
2019;"94230";"(17,64]";"Anonymisé";"1-4";0.105263157894737
2019;"94230";"(64,79]";"2";"0";0
2019;"94230";"(79,Inf]";"0";"0";NA
2019;"94230";NA;"0";"0";NA
2019;"94240";"[0,1]";"4";"0";0
2019;"94240";"(1,4]";"1";"0";0
2019;"94240";"(4,17]";"10";"0";0
2019;"94240";"(17,64]";"Anonymisé";"1-4";0.0357142857142857
2019;"94240";"(64,79]";"11";"0";0
2019;"94240";"(79,Inf]";"5";"0";0
2019;"94240";NA;"0";"0";NA
2019;"94250";"[0,1]";"0";"0";NA
2019;"94250";"(1,4]";"0";"0";NA
2019;"94250";"(4,17]";"5";"0";0
2019;"94250";"(17,64]";"17";"0";0
2019;"94250";"(64,79]";"2";"0";0
2019;"94250";"(79,Inf]";"1";"0";0
2019;"94250";NA;"0";"0";NA
2019;"94260";"[0,1]";"5";"0";0
2019;"94260";"(1,4]";"3";"0";0
2019;"94260";"(4,17]";"6";"0";0
2019;"94260";"(17,64]";"Anonymisé";"1-4";0.08
2019;"94260";"(64,79]";"8";"0";0
2019;"94260";"(79,Inf]";"3";"0";0
2019;"94260";NA;"0";"0";NA
2019;"94270";"[0,1]";"2";"0";0
2019;"94270";"(1,4]";"2";"0";0
2019;"94270";"(4,17]";"3";"0";0
2019;"94270";"(17,64]";"25";"0";0
2019;"94270";"(64,79]";"0";"0";NA
2019;"94270";"(79,Inf]";"Anonymisé";"1-4";0.5
2019;"94270";NA;"0";"0";NA
2019;"94290";"[0,1]";"0";"0";NA
2019;"94290";"(1,4]";"1";"0";0
2019;"94290";"(4,17]";"7";"0";0
2019;"94290";"(17,64]";"10";"0";0
2019;"94290";"(64,79]";"1";"0";0
2019;"94290";"(79,Inf]";"1";"0";0
2019;"94290";NA;"0";"0";NA
2019;"94300";"[0,1]";"6";"0";0
2019;"94300";"(1,4]";"Anonymisé";"1-4";0.125
2019;"94300";"(4,17]";"Anonymisé";"1-4";0.0357142857142857
2019;"94300";"(17,64]";"Anonymisé";"1-4";0.0208333333333333
2019;"94300";"(64,79]";"14";"0";0
2019;"94300";"(79,Inf]";"9";"0";0
2019;"94300";NA;"0";"0";NA
2019;"94310";"[0,1]";"1";"0";0
2019;"94310";"(1,4]";"1";"0";0
2019;"94310";"(4,17]";"8";"0";0
2019;"94310";"(17,64]";"Anonymisé";"1-4";0.0476190476190476
2019;"94310";"(64,79]";"3";"0";0
2019;"94310";"(79,Inf]";"Anonymisé";"1-4";0.5
2019;"94310";NA;"0";"0";NA
2019;"94320";"[0,1]";"1";"0";0
2019;"94320";"(1,4]";"1";"0";0
2019;"94320";"(4,17]";"6";"0";0
2019;"94320";"(17,64]";"Anonymisé";"1-4";0.04
2019;"94320";"(64,79]";"2";"0";0
2019;"94320";"(79,Inf]";"5";"0";0
2019;"94320";NA;"0";"0";NA
2019;"94340";"[0,1]";"3";"0";0
2019;"94340";"(1,4]";"0";"0";NA
2019;"94340";"(4,17]";"10";"0";0
2019;"94340";"(17,64]";"Anonymisé";"1-4";0.0263157894736842
2019;"94340";"(64,79]";"4";"0";0
2019;"94340";"(79,Inf]";"1";"0";0
2019;"94340";NA;"0";"0";NA
2019;"94350";"[0,1]";"Anonymisé";"1-4";1
2019;"94350";"(1,4]";"1";"0";0
2019;"94350";"(4,17]";"3";"0";0
2019;"94350";"(17,64]";"Anonymisé";"1-4";0.0588235294117647
2019;"94350";"(64,79]";"1";"0";0
2019;"94350";"(79,Inf]";"0";"0";NA
2019;"94350";NA;"0";"0";NA
2019;"94360";"[0,1]";"3";"0";0
2019;"94360";"(1,4]";"2";"0";0
2019;"94360";"(4,17]";"14";"0";0
2019;"94360";"(17,64]";"Anonymisé";"1-4";0.0555555555555556
2019;"94360";"(64,79]";"5";"0";0
2019;"94360";"(79,Inf]";"1";"0";0
2019;"94360";NA;"0";"0";NA
2019;"94370";"[0,1]";"1";"0";0
2019;"94370";"(1,4]";"0";"0";NA
2019;"94370";"(4,17]";"Anonymisé";"1-4";0.166666666666667
2019;"94370";"(17,64]";"Anonymisé";"1-4";0.0434782608695652
2019;"94370";"(64,79]";"6";"0";0
2019;"94370";"(79,Inf]";"1";"0";0
2019;"94370";NA;"0";"0";NA
2019;"94380";"[0,1]";"0";"0";NA
2019;"94380";"(1,4]";"1";"0";0
2019;"94380";"(4,17]";"4";"0";0
2019;"94380";"(17,64]";"Anonymisé";"1-4";0.142857142857143
2019;"94380";"(64,79]";"0";"0";NA
2019;"94380";"(79,Inf]";"5";"0";0
2019;"94380";NA;"0";"0";NA
2019;"94400";"[0,1]";"13";"0";0
2019;"94400";"(1,4]";"3";"0";0
2019;"94400";"(4,17]";"Anonymisé";"1-4";0.037037037037037
2019;"94400";"(17,64]";"Anonymisé";"1-4";0.0555555555555556
2019;"94400";"(64,79]";"5";"0";0
2019;"94400";"(79,Inf]";"3";"0";0
2019;"94400";NA;"0";"0";NA
2019;"94410";"[0,1]";"2";"0";0
2019;"94410";"(1,4]";"1";"0";0
2019;"94410";"(4,17]";"4";"0";0
2019;"94410";"(17,64]";"Anonymisé";"1-4";0.0833333333333333
2019;"94410";"(64,79]";"1";"0";0
2019;"94410";"(79,Inf]";"2";"0";0
2019;"94410";NA;"0";"0";NA
2019;"94420";"[0,1]";"4";"0";0
2019;"94420";"(1,4]";"1";"0";0
2019;"94420";"(4,17]";"7";"0";0
2019;"94420";"(17,64]";"8";"0";0
2019;"94420";"(64,79]";"7";"0";0
2019;"94420";"(79,Inf]";"0";"0";NA
2019;"94420";NA;"0";"0";NA
2019;"94430";"[0,1]";"0";"0";NA
2019;"94430";"(1,4]";"Anonymisé";"1-4";0.5
2019;"94430";"(4,17]";"4";"0";0
2019;"94430";"(17,64]";"Anonymisé";"1-4";0.0588235294117647
2019;"94430";"(64,79]";"2";"0";0
2019;"94430";"(79,Inf]";"0";"0";NA
2019;"94430";NA;"0";"0";NA
2019;"94440";"[0,1]";"0";"0";NA
2019;"94440";"(1,4]";"1";"0";0
2019;"94440";"(4,17]";"8";"0";0
2019;"94440";"(17,64]";"18";"0";0
2019;"94440";"(64,79]";"3";"0";0
2019;"94440";"(79,Inf]";"1";"0";0
2019;"94440";NA;"0";"0";NA
2019;"94450";"[0,1]";"0";"0";NA
2019;"94450";"(1,4]";"3";"0";0
2019;"94450";"(4,17]";"9";"0";0
2019;"94450";"(17,64]";"23";"0";0
2019;"94450";"(64,79]";"2";"0";0
2019;"94450";"(79,Inf]";"1";"0";0
2019;"94450";NA;"0";"0";NA
2019;"94460";"[0,1]";"0";"0";NA
2019;"94460";"(1,4]";"0";"0";NA
2019;"94460";"(4,17]";"2";"0";0
2019;"94460";"(17,64]";"Anonymisé";"1-4";0.5
2019;"94460";"(64,79]";"0";"0";NA
2019;"94460";"(79,Inf]";"1";"0";0
2019;"94460";NA;"0";"0";NA
2019;"94470";"[0,1]";"Anonymisé";"1-4";1
2019;"94470";"(1,4]";"0";"0";NA
2019;"94470";"(4,17]";"2";"0";0
2019;"94470";"(17,64]";"14";"0";0
2019;"94470";"(64,79]";"2";"0";0
2019;"94470";"(79,Inf]";"2";"0";0
2019;"94470";NA;"0";"0";NA
2019;"94480";"[0,1]";"0";"0";NA
2019;"94480";"(1,4]";"0";"0";NA
2019;"94480";"(4,17]";"1";"0";0
2019;"94480";"(17,64]";"3";"0";0
2019;"94480";"(64,79]";"3";"0";0
2019;"94480";"(79,Inf]";"1";"0";0
2019;"94480";NA;"0";"0";NA
2019;"94490";"[0,1]";"0";"0";NA
2019;"94490";"(1,4]";"0";"0";NA
2019;"94490";"(4,17]";"6";"0";0
2019;"94490";"(17,64]";"8";"0";0
2019;"94490";"(64,79]";"5";"0";0
2019;"94490";"(79,Inf]";"2";"0";0
2019;"94490";NA;"0";"0";NA
2019;"94500";"[0,1]";"Anonymisé";"1-4";0.333333333333333
2019;"94500";"(1,4]";"3";"0";0
2019;"94500";"(4,17]";"10";"0";0
2019;"94500";"(17,64]";"Anonymisé";"1-4";0.0434782608695652
2019;"94500";"(64,79]";"Anonymisé";"1-4";0.0833333333333333
2019;"94500";"(79,Inf]";"3";"0";0
2019;"94500";NA;"0";"0";NA
2019;"94510";"[0,1]";"0";"0";NA
2019;"94510";"(1,4]";"1";"0";0
2019;"94510";"(4,17]";"4";"0";0
2019;"94510";"(17,64]";"Anonymisé";"1-4";0.2
2019;"94510";"(64,79]";"0";"0";NA
2019;"94510";"(79,Inf]";"0";"0";NA
2019;"94510";NA;"0";"0";NA
2019;"94520";"[0,1]";"1";"0";0
2019;"94520";"(1,4]";"0";"0";NA
2019;"94520";"(4,17]";"3";"0";0
2019;"94520";"(17,64]";"6";"0";0
2019;"94520";"(64,79]";"1";"0";0
2019;"94520";"(79,Inf]";"1";"0";0
2019;"94520";NA;"0";"0";NA
2019;"94550";"[0,1]";"0";"0";NA
2019;"94550";"(1,4]";"1";"0";0
2019;"94550";"(4,17]";"5";"0";0
2019;"94550";"(17,64]";"11";"0";0
2019;"94550";"(64,79]";"2";"0";0
2019;"94550";"(79,Inf]";"2";"0";0
2019;"94550";NA;"0";"0";NA
2019;"94600";"[0,1]";"4";"0";0
2019;"94600";"(1,4]";"3";"0";0
2019;"94600";"(4,17]";"17";"0";0
2019;"94600";"(17,64]";"Anonymisé";"1-4";0.0714285714285714
2019;"94600";"(64,79]";"Anonymisé";"1-4";0.333333333333333
2019;"94600";"(79,Inf]";"2";"0";0
2019;"94600";NA;"0";"0";NA
2019;"94700";"[0,1]";"6";"0";0
2019;"94700";"(1,4]";"Anonymisé";"1-4";0.111111111111111
2019;"94700";"(4,17]";"Anonymisé";"1-4";0.0666666666666667
2019;"94700";"(17,64]";"Anonymisé";"1-4";0.0338983050847458
2019;"94700";"(64,79]";"11";"0";0
2019;"94700";"(79,Inf]";"Anonymisé";"1-4";0.2
2019;"94700";NA;"0";"0";NA
2019;"94800";"[0,1]";"0";"0";NA
2019;"94800";"(1,4]";"Anonymisé";"1-4";0.25
2019;"94800";"(4,17]";"Anonymisé";"1-4";0.1
2019;"94800";"(17,64]";"42";"6";0.142857142857143
2019;"94800";"(64,79]";"9";"0";0
2019;"94800";"(79,Inf]";"4";"0";0
2019;"94800";NA;"0";"0";NA
2019;"94880";"[0,1]";"0";"0";NA
2019;"94880";"(1,4]";"0";"0";NA
2019;"94880";"(4,17]";"1";"0";0
2019;"94880";"(17,64]";"4";"0";0
2019;"94880";"(64,79]";"0";"0";NA
2019;"94880";"(79,Inf]";"0";"0";NA
2019;"94880";NA;"0";"0";NA
2019;"95000";"[0,1]";"3";"0";0
2019;"95000";"(1,4]";"2";"0";0
2019;"95000";"(4,17]";"3";"0";0
2019;"95000";"(17,64]";"Anonymisé";"1-4";0.05
2019;"95000";"(64,79]";"6";"0";0
2019;"95000";"(79,Inf]";"2";"0";0
2019;"95000";NA;"0";"0";NA
2019;"95100";"[0,1]";"2";"0";0
2019;"95100";"(1,4]";"3";"0";0
2019;"95100";"(4,17]";"21";"0";0
