RegCode;DepCode;age_group;Year;n;n_HCL;Pop;p_HCL;catchment_HCL
44;08;NA;2022;0;0;NA;NA;NA
44;08;NA;2023;0;0;NA;NA;NA
44;08;NA;2024;0;0;NA;NA;NA
44;10;0-1;2019;8;0;6469,46699914571;0,000000000000000000;0,0000000000000
44;10;0-1;2020;3;0;6410,50551247825;0,000000000000000000;0,0000000000000
44;10;0-1;2021;6;0;6368,47763284835;0,000000000000000000;0,0000000000000
44;10;0-1;2022;18;0;6161,73656305889;0,000000000000000000;0,0000000000000
44;10;0-1;2023;6;0;6106,51630503686;0,000000000000000000;0,0000000000000
44;10;0-1;2024;5;0;5863,63647422494;0,000000000000000000;0,0000000000000
44;10;2-4;2019;12;0;10386,53300085429;0,000000000000000000;0,0000000000000
44;10;2-4;2020;11;0;10181,49448752175;0,000000000000000000;0,0000000000000
44;10;2-4;2021;5;0;10082,52236715165;0,000000000000000000;0,0000000000000
44;10;2-4;2022;8;0;9702,26343694111;0,000000000000000000;0,0000000000000
44;10;2-4;2023;7;0;9588,48369496314;0,000000000000000000;0,0000000000000
44;10;2-4;2024;6;0;9597,36352577506;0,000000000000000000;0,0000000000000
44;10;5-17;2019;36;0;51190,52623227115;0,000000000000000000;0,0000000000000
44;10;5-17;2020;12;0;51678,43355555151;0,000000000000000000;0,0000000000000
44;10;5-17;2021;34;0;51290,01748286717;0,000000000000000000;0,0000000000000
44;10;5-17;2022;31;0;51019,82924836336;0,000000000000000000;0,0000000000000
44;10;5-17;2023;30;0;50828,96418660884;0,000000000000000000;0,0000000000000
44;10;5-17;2024;20;0;50566,29537315253;0,000000000000000000;0,0000000000000
44;10;18-64;2019;99;6;175145,47376772884;0,060606060606060608;10614,8771980441725
44;10;18-64;2020;72;6;174699,56644444849;0,083333333333333329;14558,2972037040399
44;10;18-64;2021;82;0;174423,98251713283;0,000000000000000000;0,0000000000000
44;10;18-64;2022;118;6;174196,17075163664;0,050847457627118647;8857,4324111001697
44;10;18-64;2023;149;10;173922,03581339115;0,067114093959731544;11672,6198532477283
44;10;18-64;2024;130;10;173604,70462684747;0,076923076923076927;13354,2080482190358
44;10;65-79;2019;48;0;46562,00000000000;0,000000000000000000;0,0000000000000
44;10;65-79;2020;30;0;47448,00000000000;0,000000000000000000;0,0000000000000
44;10;65-79;2021;38;0;48567,00000000000;0,000000000000000000;0,0000000000000
44;10;65-79;2022;26;0;49910,00000000000;0,000000000000000000;0,0000000000000
44;10;65-79;2023;54;0;50701,00000000000;0,000000000000000000;0,0000000000000
44;10;65-79;2024;40;0;51585,00000000000;0,000000000000000000;0,0000000000000
44;10;80+;2019;11;0;20488,00000000000;0,000000000000000000;0,0000000000000
44;10;80+;2020;6;0;21017,00000000000;0,000000000000000000;0,0000000000000
44;10;80+;2021;5;0;20597,00000000000;0,000000000000000000;0,0000000000000
44;10;80+;2022;12;0;20086,00000000000;0,000000000000000000;0,0000000000000
44;10;80+;2023;8;0;20023,00000000000;0,000000000000000000;0,0000000000000
44;10;80+;2024;9;0;19970,00000000000;0,000000000000000000;0,0000000000000
44;10;NA;2019;0;0;NA;NA;NA
44;10;NA;2020;0;0;NA;NA;NA
44;10;NA;2021;0;0;NA;NA;NA
44;10;NA;2022;0;0;NA;NA;NA
44;10;NA;2023;1;0;NA;0,000000000000000000;NA
44;10;NA;2024;0;0;NA;NA;NA
44;51;0-1;2019;11;0;11849,68700353729;0,000000000000000000;0,0000000000000
44;51;0-1;2020;18;0;11706,74524036227;0,000000000000000000;0,0000000000000
44;51;0-1;2021;11;0;11209,77489601785;0,000000000000000000;0,0000000000000
44;51;0-1;2022;17;0;10987,34265606467;0,000000000000000000;0,0000000000000
44;51;0-1;2023;12;0;10819,36957059351;0,000000000000000000;0,0000000000000
44;51;0-1;2024;11;0;10153,75068394181;0,000000000000000000;0,0000000000000
44;51;2-4;2019;15;0;19024,31299646271;0,000000000000000000;0,0000000000000
44;51;2-4;2020;12;0;18593,25475963773;0,000000000000000000;0,0000000000000
44;51;2-4;2021;24;0;17747,22510398215;0,000000000000000000;0,0000000000000
44;51;2-4;2022;10;0;17300,65734393533;0,000000000000000000;0,0000000000000
44;51;2-4;2023;17;0;16988,63042940649;0,000000000000000000;0,0000000000000
44;51;2-4;2024;25;0;16619,24931605819;0,000000000000000000;0,0000000000000
44;51;5-17;2019;90;0;91206,39313288980;0,000000000000000000;0,0000000000000
44;51;5-17;2020;44;0;91332,10389773893;0,000000000000000000;0,0000000000000
44;51;5-17;2021;34;0;90764,28609850252;0,000000000000000000;0,0000000000000
44;51;5-17;2022;56;0;89856,47687633550;0,000000000000000000;0,0000000000000
44;51;5-17;2023;57;0;88795,09358778186;0,000000000000000000;0,0000000000000
44;51;5-17;2024;66;0;87866,59026584323;0,000000000000000000;0,0000000000000
44;51;18-64;2019;299;8;333790,60686711018;0,026755852842809364;8930,8523576484331
44;51;18-64;2020;237;12;332060,89610226109;0,050632911392405063;16813,2099292284111
44;51;18-64;2021;270;16;330065,71390149748;0,059259259259259262;19559,4497126813330
44;51;18-64;2022;180;6;328379,52312366449;0,033333333333333333;10945,9841041221498
44;51;18-64;2023;254;8;326731,90641221812;0,031496062992125984;10290,7687058966330
44;51;18-64;2024;282;15;324962,40973415680;0,053191489361702128;17285,2345603274880
44;51;65-79;2019;88;0;78274,00000000000;0,000000000000000000;0,0000000000000
44;51;65-79;2020;44;0;80265,00000000000;0,000000000000000000;0,0000000000000
44;51;65-79;2021;85;0;82651,00000000000;0,000000000000000000;0,0000000000000
44;51;65-79;2022;105;0;85199,00000000000;0,000000000000000000;0,0000000000000
44;51;65-79;2023;66;0;86850,00000000000;0,000000000000000000;0,0000000000000
44;51;65-79;2024;62;0;88550,00000000000;0,000000000000000000;0,0000000000000
44;51;80+;2019;15;0;32710,00000000000;0,000000000000000000;0,0000000000000
44;51;80+;2020;13;0;32701,00000000000;0,000000000000000000;0,0000000000000
44;51;80+;2021;19;0;32854,00000000000;0,000000000000000000;0,0000000000000
44;51;80+;2022;33;0;32384,00000000000;0,000000000000000000;0,0000000000000
44;51;80+;2023;26;0;32202,00000000000;0,000000000000000000;0,0000000000000
44;51;80+;2024;25;0;32398,00000000000;0,000000000000000000;0,0000000000000
44;51;NA;2019;0;0;NA;NA;NA
44;51;NA;2020;0;0;NA;NA;NA
44;51;NA;2021;0;0;NA;NA;NA
44;51;NA;2022;0;0;NA;NA;NA
44;51;NA;2023;1;0;NA;0,000000000000000000;NA
44;51;NA;2024;0;0;NA;NA;NA
44;52;0-1;2019;2;0;3106,54164042984;0,000000000000000000;0,0000000000000
44;52;0-1;2020;1;0;2994,29952517517;0,000000000000000000;0,0000000000000
44;52;0-1;2021;2;0;2959,90395603662;0,000000000000000000;0,0000000000000
44;52;0-1;2022;4;0;2939,48703411685;0,000000000000000000;0,0000000000000
44;52;0-1;2023;2;0;2855,02495357506;0,000000000000000000;0,0000000000000
44;52;0-1;2024;4;0;2731,76208032095;0,000000000000000000;0,0000000000000
44;52;2-4;2019;9;0;4987,45835957016;0,000000000000000000;0,0000000000000
44;52;2-4;2020;3;0;4755,70047482483;0,000000000000000000;0,0000000000000
44;52;2-4;2021;7;0;4686,09604396338;0,000000000000000000;0,0000000000000
44;52;2-4;2022;2;0;4628,51296588315;0,000000000000000000;0,0000000000000
44;52;2-4;2023;6;0;4482,97504642494;0,000000000000000000;0,0000000000000
44;52;2-4;2024;6;0;4471,23791967905;0,000000000000000000;0,0000000000000
44;52;5-17;2019;24;0;24758,88332973631;0,000000000000000000;0,0000000000000
44;52;5-17;2020;19;0;24649,24202967524;0,000000000000000000;0,0000000000000
44;52;5-17;2021;11;0;24689,17117764527;0,000000000000000000;0,0000000000000
44;52;5-17;2022;20;0;24096,34882800974;0,000000000000000000;0,0000000000000
44;52;5-17;2023;4;0;23778,34559989580;0,000000000000000000;0,0000000000000
44;52;5-17;2024;11;0;23571,34373348413;0,000000000000000000;0,0000000000000
44;52;18-64;2019;43;0;96801,11667026368;0,000000000000000000;0,0000000000000
44;52;18-64;2020;62;0;95674,75797032476;0,000000000000000000;0,0000000000000
44;52;18-64;2021;47;0;94619,82882235473;0,000000000000000000;0,0000000000000
44;52;18-64;2022;53;0;93535,65117199026;0,000000000000000000;0,0000000000000
44;52;18-64;2023;16;0;92682,65440010419;0,000000000000000000;0,0000000000000
44;52;18-64;2024;51;0;91571,65626651587;0,000000000000000000;0,0000000000000
44;52;65-79;2019;28;0;29231,00000000000;0,000000000000000000;0,0000000000000
44;52;65-79;2020;12;0;29958,00000000000;0,000000000000000000;0,0000000000000
44;52;65-79;2021;27;0;30606,00000000000;0,000000000000000000;0,0000000000000
44;52;65-79;2022;21;0;31558,00000000000;0,000000000000000000;0,0000000000000
44;52;65-79;2023;19;0;32076,00000000000;0,000000000000000000;0,0000000000000
44;52;65-79;2024;21;0;32667,00000000000;0,000000000000000000;0,0000000000000
44;52;80+;2019;7;0;13627,00000000000;0,000000000000000000;0,0000000000000
44;52;80+;2020;6;0;13766,00000000000;0,000000000000000000;0,0000000000000
44;52;80+;2021;5;0;13481,00000000000;0,000000000000000000;0,0000000000000
44;52;80+;2022;5;0;13107,00000000000;0,000000000000000000;0,0000000000000
44;52;80+;2023;6;0;12979,00000000000;0,000000000000000000;0,0000000000000
44;52;80+;2024;8;0;12996,00000000000;0,000000000000000000;0,0000000000000
44;52;NA;2019;0;0;NA;NA;NA
44;52;NA;2020;0;0;NA;NA;NA
44;52;NA;2021;0;0;NA;NA;NA
44;52;NA;2022;0;0;NA;NA;NA
44;52;NA;2023;2;0;NA;0,000000000000000000;NA
44;52;NA;2024;0;0;NA;NA;NA
44;54;0-1;2019;8;0;14499,88097773646;0,000000000000000000;0,0000000000000
44;54;0-1;2020;8;0;14221,95684150942;0,000000000000000000;0,0000000000000
44;54;0-1;2021;29;0;14099,22338252810;0,000000000000000000;0,0000000000000
44;54;0-1;2022;22;0;13966,44751225867;0,000000000000000000;0,0000000000000
44;54;0-1;2023;21;0;13513,70696545686;0,000000000000000000;0,0000000000000
44;54;0-1;2024;17;0;12588,17811606456;0,000000000000000000;0,0000000000000
44;54;2-4;2019;19;0;23279,11902226355;0,000000000000000000;0,0000000000000
44;54;2-4;2020;19;0;22588,04315849058;0,000000000000000000;0,0000000000000
44;54;2-4;2021;26;0;22321,77661747190;0,000000000000000000;0,0000000000000
44;54;2-4;2022;33;0;21991,55248774133;0,000000000000000000;0,0000000000000
44;54;2-4;2023;17;0;21219,29303454314;0,000000000000000000;0,0000000000000
44;54;2-4;2024;13;0;20603,82188393544;0,000000000000000000;0,0000000000000
44;54;5-17;2019;92;0;114216,81643136320;0,000000000000000000;0,0000000000000
44;54;5-17;2020;44;0;114363,26003216475;0,000000000000000000;0,0000000000000
44;54;5-17;2021;80;0;114196,77857775400;0,000000000000000000;0,0000000000000
44;54;5-17;2022;72;0;115120,17455829472;0,000000000000000000;0,0000000000000
44;54;5-17;2023;49;0;114797,26987009126;0,000000000000000000;0,0000000000000
44;54;5-17;2024;72;9;114342,50332812217;0,125000000000000000;14292,8129160152712
44;54;18-64;2019;261;8;438500,18356863677;0,030651340996168581;13440,6186534448043
44;54;18-64;2020;258;6;435600,73996783525;0,023255813953488372;10130,2497666938434
44;54;18-64;2021;267;13;434646,22142224602;0,048689138576779027;21162,5501067011173
44;54;18-64;2022;240;12;433259,82544170530;0,050000000000000003;21662,9912720852662
44;54;18-64;2023;209;11;432117,73012990871;0,052631578947368418;22743,0384278899292
44;54;18-64;2024;221;12;431193,49667187780;0,054298642533936653;23413,2215387444958
44;54;65-79;2019;76;0;98885,00000000000;0,000000000000000000;0,0000000000000
44;54;65-79;2020;69;0;101098,00000000000;0,000000000000000000;0,0000000000000
44;54;65-79;2021;36;0;103304,00000000000;0,000000000000000000;0,0000000000000
44;54;65-79;2022;66;0;106011,00000000000;0,000000000000000000;0,0000000000000
44;54;65-79;2023;61;0;108268,00000000000;0,000000000000000000;0,0000000000000
44;54;65-79;2024;61;0;110579,00000000000;0,000000000000000000;0,0000000000000
44;54;80+;2019;19;0;44379,00000000000;0,000000000000000000;0,0000000000000
44;54;80+;2020;24;0;44718,00000000000;0,000000000000000000;0,0000000000000
44;54;80+;2021;19;0;43918,00000000000;0,000000000000000000;0,0000000000000
44;54;80+;2022;20;0;42549,00000000000;0,000000000000000000;0,0000000000000
44;54;80+;2023;27;0;41828,00000000000;0,000000000000000000;0,0000000000000
44;54;80+;2024;17;0;41191,00000000000;0,000000000000000000;0,0000000000000
44;54;NA;2019;0;0;NA;NA;NA
44;54;NA;2020;0;0;NA;NA;NA
44;54;NA;2021;0;0;NA;NA;NA
44;54;NA;2022;0;0;NA;NA;NA
44;54;NA;2023;0;0;NA;NA;NA
44;54;NA;2024;0;0;NA;NA;NA
44;55;0-1;2019;9;0;3377,12625329159;0,000000000000000000;0,0000000000000
44;55;0-1;2020;2;0;3306,47939825150;0,000000000000000000;0,0000000000000
44;55;0-1;2021;2;0;3263,40444015024;0,000000000000000000;0,0000000000000
44;55;0-1;2022;3;0;3257,20643077483;0,000000000000000000;0,0000000000000
44;55;0-1;2023;4;0;3132,04563590613;0,000000000000000000;0,0000000000000
44;55;0-1;2024;1;0;2939,97218473525;0,000000000000000000;0,0000000000000
44;55;2-4;2019;6;0;5421,87374670841;0,000000000000000000;0,0000000000000
44;55;2-4;2020;6;0;5251,52060174850;0,000000000000000000;0,0000000000000
44;55;2-4;2021;3;0;5166,59555984976;0,000000000000000000;0,0000000000000
44;55;2-4;2022;3;0;5128,79356922517;0,000000000000000000;0,0000000000000
44;55;2-4;2023;1;0;4917,95436409387;0,000000000000000000;0,0000000000000
44;55;2-4;2024;2;0;4812,02781526475;0,000000000000000000;0,0000000000000
44;55;5-17;2019;12;0;28746,95769128568;0,000000000000000000;0,0000000000000
44;55;5-17;2020;10;0;28121,52851885821;0,000000000000000000;0,0000000000000
44;55;5-17;2021;14;0;27540,57986200494;0,000000000000000000;0,0000000000000
44;55;5-17;2022;14;0;27233,45163371778;0,000000000000000000;0,0000000000000
44;55;5-17;2023;11;0;26855,76387327087;0,000000000000000000;0,0000000000000
44;55;5-17;2024;7;0;26597,34177837404;0,000000000000000000;0,0000000000000
44;55;18-64;2019;20;0;104344,04230871431;0,000000000000000000;0,0000000000000
44;55;18-64;2020;33;0;103190,47148114178;0,000000000000000000;0,0000000000000
44;55;18-64;2021;43;0;102197,42013799507;0,000000000000000000;0,0000000000000
44;55;18-64;2022;63;0;100948,54836628222;0,000000000000000000;0,0000000000000
44;55;18-64;2023;22;0;99666,23612672913;0,000000000000000000;0,0000000000000
44;55;18-64;2024;36;0;98416,65822162596;0,000000000000000000;0,0000000000000
44;55;65-79;2019;18;0;29048,00000000000;0,000000000000000000;0,0000000000000
44;55;65-79;2020;12;0;29969,00000000000;0,000000000000000000;0,0000000000000
44;55;65-79;2021;15;0;30901,00000000000;0,000000000000000000;0,0000000000000
44;55;65-79;2022;19;0;31854,00000000000;0,000000000000000000;0,0000000000000
44;55;65-79;2023;19;0;32786,00000000000;0,000000000000000000;0,0000000000000
44;55;65-79;2024;15;0;33566,00000000000;0,000000000000000000;0,0000000000000
44;55;80+;2019;4;0;13145,00000000000;0,000000000000000000;0,0000000000000
44;55;80+;2020;9;0;13162,00000000000;0,000000000000000000;0,0000000000000
44;55;80+;2021;5;0;12850,00000000000;0,000000000000000000;0,0000000000000
44;55;80+;2022;3;0;12323,00000000000;0,000000000000000000;0,0000000000000
44;55;80+;2023;3;0;12081,00000000000;0,000000000000000000;0,0000000000000
44;55;80+;2024;8;0;11899,00000000000;0,000000000000000000;0,0000000000000
44;55;NA;2019;0;0;NA;NA;NA
44;55;NA;2020;0;0;NA;NA;NA
44;55;NA;2021;0;0;NA;NA;NA
44;55;NA;2022;0;0;NA;NA;NA
44;55;NA;2023;1;0;NA;0,000000000000000000;NA
44;55;NA;2024;0;0;NA;NA;NA
44;57;0-1;2019;38;0;20714,49949044216;0,000000000000000000;0,0000000000000
44;57;0-1;2020;16;0;20551,71285711520;0,000000000000000000;0,0000000000000
44;57;0-1;2021;27;0;20527,70429986320;0,000000000000000000;0,0000000000000
44;57;0-1;2022;20;0;20174,40486774091;0,000000000000000000;0,0000000000000
44;57;0-1;2023;20;0;19664,96677957810;0,000000000000000000;0,0000000000000
44;57;0-1;2024;19;0;18522,73497193881;0,000000000000000000;0,0000000000000
44;57;2-4;2019;20;0;33256,50050955785;0,000000000000000000;0,0000000000000
44;57;2-4;2020;19;0;32641,28714288480;0,000000000000000000;0,0000000000000
44;57;2-4;2021;31;0;32499,29570013680;0,000000000000000000;0,0000000000000
44;57;2-4;2022;37;0;31766,59513225909;0,000000000000000000;0,0000000000000
44;57;2-4;2023;21;0;30878,03322042190;0,000000000000000000;0,0000000000000
44;57;2-4;2024;25;0;30317,26502806119;0,000000000000000000;0,0000000000000
44;57;5-17;2019;88;0;157336,73208240131;0,000000000000000000;0,0000000000000
44;57;5-17;2020;65;0;157416,12306396328;0,000000000000000000;0,0000000000000
44;57;5-17;2021;73;0;156945,98846114223;0,000000000000000000;0,0000000000000
44;57;5-17;2022;80;0;157052,69884924791;0,000000000000000000;0,0000000000000
44;57;5-17;2023;86;0;156824,18840346276;0,000000000000000000;0,0000000000000
44;57;5-17;2024;78;0;156941,67127910029;0,000000000000000000;0,0000000000000
44;57;18-64;2019;221;0;627702,26791759871;0,000000000000000000;0,0000000000000
44;57;18-64;2020;236;14;625990,87693603674;0,059322033898305086;37135,0520216293007
44;57;18-64;2021;266;6;624993,01153885771;0,022556390977443608;14097,5867264403987
44;57;18-64;2022;245;0;623164,30115075212;0,000000000000000000;0,0000000000000
44;57;18-64;2023;268;18;621097,81159653724;0,067164179104477612;41715,5246594689161
44;57;18-64;2024;250;5;618751,32872089976;0,020000000000000000;12375,0265744179960
44;57;65-79;2019;81;0;145828,00000000000;0,000000000000000000;0,0000000000000
44;57;65-79;2020;60;0;149372,00000000000;0,000000000000000000;0,0000000000000
44;57;65-79;2021;66;0;153256,00000000000;0,000000000000000000;0,0000000000000
44;57;65-79;2022;91;0;157440,00000000000;0,000000000000000000;0,0000000000000
44;57;65-79;2023;73;0;161375,00000000000;0,000000000000000000;0,0000000000000
44;57;65-79;2024;74;0;165636,00000000000;0,000000000000000000;0,0000000000000
44;57;80+;2019;29;0;61705,00000000000;0,000000000000000000;0,0000000000000
44;57;80+;2020;15;0;63183,00000000000;0,000000000000000000;0,0000000000000
44;57;80+;2021;21;0;61720,00000000000;0,000000000000000000;0,0000000000000
44;57;80+;2022;25;0;61123,00000000000;0,000000000000000000;0,0000000000000
44;57;80+;2023;23;0;60852,00000000000;0,000000000000000000;0,0000000000000
44;57;80+;2024;23;0;60728,00000000000;0,000000000000000000;0,0000000000000
44;57;NA;2019;0;0;NA;NA;NA
44;57;NA;2020;0;0;NA;NA;NA
44;57;NA;2021;1;0;NA;0,000000000000000000;NA
44;57;NA;2022;0;0;NA;NA;NA
44;57;NA;2023;3;0;NA;0,000000000000000000;NA
44;57;NA;2024;0;0;NA;NA;NA
44;67;0-1;2019;20;0;23241,87491695939;0,000000000000000000;0,0000000000000
44;67;0-1;2020;17;0;22908,12999312079;0,000000000000000000;0,0000000000000
44;67;0-1;2021;24;0;22682,01577191967;0,000000000000000000;0,0000000000000
44;67;0-1;2022;35;0;22527,00436108734;0,000000000000000000;0,0000000000000
44;67;0-1;2023;43;0;22031,70387314543;0,000000000000000000;0,0000000000000
44;67;0-1;2024;16;0;20888,89679605687;0,000000000000000000;0,0000000000000
44;67;2-4;2019;34;0;37314,12508304061;0,000000000000000000;0,0000000000000
44;67;2-4;2020;20;0;36383,87000687921;0,000000000000000000;0,0000000000000
44;67;2-4;2021;30;0;35909,98422808033;0,000000000000000000;0,0000000000000
44;67;2-4;2022;23;0;35470,99563891266;0,000000000000000000;0,0000000000000
44;67;2-4;2023;27;0;34594,29612685458;0,000000000000000000;0,0000000000000
44;67;2-4;2024;36;0;34190,10320394313;0,000000000000000000;0,0000000000000
44;67;5-17;2019;93;0;173673,77829585984;0,000000000000000000;0,0000000000000
44;67;5-17;2020;77;0;174666,84884460425;0,000000000000000000;0,0000000000000
44;67;5-17;2021;100;0;174892,24806576560;0,000000000000000000;0,0000000000000
44;67;5-17;2022;107;0;175534,32182148914;0,000000000000000000;0,0000000000000
44;67;5-17;2023;78;0;175565,13972745612;0,000000000000000000;0,0000000000000
44;67;5-17;2024;88;0;175147,50035665050;0,000000000000000000;0,0000000000000
44;67;18-64;2019;449;13;695200,22170414019;0,028953229398663696;20128,2914970018319
44;67;18-64;2020;347;23;696818,15115539578;0,066282420749279536;46186,7938806170059
