FINESS_Hosp;age_group;RegCode;DepCode;Year;n_Hosp;n;Pop;pHosp;catchmentHosp
690781810 - HOSPICES CIVILS DE LYON;2-4;84;38;2019;231;1844;44897,60050078585;0,125271149674620386;5624,3740323652555
690781810 - HOSPICES CIVILS DE LYON;2-4;84;01;2019;184;1213;24062,91529522787;0,151690024732069245;3650,1042162588024
690781810 - HOSPICES CIVILS DE LYON;2-4;84;74;2019;73;1572;30454,67531052578;0,046437659033078879;1414,2438280333217
690781810 - HOSPICES CIVILS DE LYON;2-4;84;26;2019;72;929;17191,75787398165;0,077502691065662002;1332,4074993828622
690781810 - HOSPICES CIVILS DE LYON;2-4;Others;Others;2019;64;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;42;2019;62;1571;26454,97278866144;0,039465308720560151;1044,0536682985419
690781810 - HOSPICES CIVILS DE LYON;2-4;84;73;2019;51;920;13942,57725500297;0,055434782608695651;772,9037391360342
690781810 - HOSPICES CIVILS DE LYON;2-4;27;71;2019;49;926;16051,18641072932;0,052915766738660906;849,3608359889166
690781810 - HOSPICES CIVILS DE LYON;2-4;84;07;2019;31;565;9499,83265746147;0,054867256637168141;521,2297564270898
690781810 - HOSPICES CIVILS DE LYON;2-4;27;39;2019;27;558;7724,58339456036;0,048387096774193547;373,7701642529206
690781810 - HOSPICES CIVILS DE LYON;2-4;84;03;2019;22;758;9067,26584643871;0,029023746701846966;263,1660272053452
690781810 - HOSPICES CIVILS DE LYON;2-4;84;63;2019;20;709;20391,64312988082;0,028208744710860368;575,2226552857776
690781810 - HOSPICES CIVILS DE LYON;2-4;84;43;2019;14;423;6631,45871827206;0,033096926713947990;219,4809032052219
690781810 - HOSPICES CIVILS DE LYON;2-4;84;69;2020;1222;1977;70387,43522126222;0,618108244815376850;43507,0540416704243
690781810 - HOSPICES CIVILS DE LYON;2-4;84;38;2020;213;1482;44320,06023151270;0,143724696356275300;6369,8871992659942
690781810 - HOSPICES CIVILS DE LYON;2-4;84;01;2020;180;897;23688,29747479522;0,200668896321070239;4753,5045099923518
690781810 - HOSPICES CIVILS DE LYON;2-4;84;74;2020;113;1177;30812,02996669734;0,096006796941376385;2958,1643043643162
690781810 - HOSPICES CIVILS DE LYON;2-4;84;26;2020;63;653;16595,86056021129;0,096477794793261865;1601,1320295456533
690781810 - HOSPICES CIVILS DE LYON;2-4;Others;Others;2020;56;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;71;2020;36;565;15502,35627038706;0,063716814159292035;987,7607535113877
690781810 - HOSPICES CIVILS DE LYON;2-4;84;07;2020;29;410;9303,99104507020;0,070731707317073164;658,0871714805754
690781810 - HOSPICES CIVILS DE LYON;2-4;84;42;2020;27;1089;25733,55549835537;0,024793388429752067;638,0220371493066
690781810 - HOSPICES CIVILS DE LYON;2-4;84;73;2020;24;586;14027,16866503494;0,040955631399317405;574,4915494212263
690781810 - HOSPICES CIVILS DE LYON;2-4;84;63;2020;20;595;20037,14678767164;0,033613445378151259;673,5175390813996
690781810 - HOSPICES CIVILS DE LYON;2-4;27;39;2020;12;386;7690,73471625543;0,031088082901554404;239,0901984328114
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2020;11;528;16056,47208055052;0,020833333333333332;334,5098350114691
690781810 - HOSPICES CIVILS DE LYON;2-4;84;69;2021;1355;2362;67800,68806689675;0,573666384419983078;38894,9755845237523
690781810 - HOSPICES CIVILS DE LYON;2-4;84;38;2021;240;1854;43664,78062413953;0,129449838187702254;5652,3987862963786
690781810 - HOSPICES CIVILS DE LYON;2-4;84;01;2021;192;1138;23901,17362313416;0,168717047451669599;4032,5354443249198
690781810 - HOSPICES CIVILS DE LYON;2-4;84;74;2021;110;1592;30348,07975528833;0,069095477386934667;2096,9150584684144
690781810 - HOSPICES CIVILS DE LYON;2-4;84;26;2021;86;958;16558,23395497758;0,089770354906054284;1486,4385387558161
690781810 - HOSPICES CIVILS DE LYON;2-4;84;42;2021;60;1377;25240,93375288880;0,043572984749455340;1099,8228214766361
690781810 - HOSPICES CIVILS DE LYON;2-4;Others;Others;2021;53;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;71;2021;48;836;15321,43800719860;0,057416267942583733;879,6997898870009
690781810 - HOSPICES CIVILS DE LYON;2-4;84;07;2021;44;703;9440,83487591052;0,062588904694167849;590,8915142817398
690781810 - HOSPICES CIVILS DE LYON;2-4;84;73;2021;36;904;13713,23554586458;0,039823008849557522;546,1023004990319
690781810 - HOSPICES CIVILS DE LYON;2-4;84;63;2021;22;723;19959,11637035199;0,030428769017980636;607,3313418364369
690781810 - HOSPICES CIVILS DE LYON;2-4;84;03;2021;11;610;8796,08297449155;0,018032786885245903;158,6178897039460
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2021;11;797;16032,99405049463;0,013801756587202008;221,2834812489849
690781810 - HOSPICES CIVILS DE LYON;2-4;84;69;2022;1311;2427;66074,34662990461;0,540173053152039562;35691,5815541017510
690781810 - HOSPICES CIVILS DE LYON;2-4;84;38;2022;221;1920;42375,23491902034;0,115104166666666660;4877,5661026580701
690781810 - HOSPICES CIVILS DE LYON;2-4;84;01;2022;201;1294;24093,58724774931;0,155332302936630612;3742,5123931975354
690781810 - HOSPICES CIVILS DE LYON;2-4;84;26;2022;87;1027;16719,64686328140;0,084712755598831554;1416,3673584279275
690781810 - HOSPICES CIVILS DE LYON;2-4;84;74;2022;85;1743;30542,19199302837;0,048766494549627080;1489,4356393616818
690781810 - HOSPICES CIVILS DE LYON;2-4;Others;Others;2022;66;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;42;2022;60;1582;25018,92288693815;0,037926675094816689;948,8845595551766
690781810 - HOSPICES CIVILS DE LYON;2-4;27;71;2022;46;996;15364,97505838827;0,046184738955823292;709,6273621343980
690781810 - HOSPICES CIVILS DE LYON;2-4;84;73;2022;42;952;13494,12131068259;0,044117647058823532;595,3288813536439
690781810 - HOSPICES CIVILS DE LYON;2-4;84;07;2022;36;748;9594,62360052522;0,048128342245989303;461,7733283675241
690781810 - HOSPICES CIVILS DE LYON;2-4;84;63;2022;13;882;19408,19641376003;0,014739229024943311;286,0618519034925
690781810 - HOSPICES CIVILS DE LYON;2-4;84;03;2022;11;682;8575,71469445211;0,016129032258064516;138,3179789427759
690781810 - HOSPICES CIVILS DE LYON;2-4;84;69;2023;1250;2315;64165,55861624582;0,539956803455723500;34646,6299223789465
690781810 - HOSPICES CIVILS DE LYON;2-4;84;38;2023;217;1801;41456,21704828343;0,120488617434758472;4995,0022762229346
690781810 - HOSPICES CIVILS DE LYON;2-4;84;01;2023;158;1048;23794,95708411081;0,150763358778625955;3587,4076519938053
690781810 - HOSPICES CIVILS DE LYON;2-4;84;74;2023;121;1465;30190,13053545672;0,082593856655290107;2493,5193138500094
690781810 - HOSPICES CIVILS DE LYON;2-4;84;26;2023;95;857;16444,90628232033;0,110851808634772467;1822,9476042245412
690781810 - HOSPICES CIVILS DE LYON;2-4;Others;Others;2023;66;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;42;2023;47;1591;24714,40072609358;0,029541169076052799;730,0922904628524
690781810 - HOSPICES CIVILS DE LYON;2-4;27;71;2023;42;808;15011,67386764155;0,051980198019801978;780,3097802486946
690781810 - HOSPICES CIVILS DE LYON;2-4;84;07;2023;40;628;9416,20256071786;0,063694267515923567;599,7581248864880
690781810 - HOSPICES CIVILS DE LYON;2-4;84;73;2023;24;764;13328,57271570632;0,031413612565445025;418,6986193415598
690781810 - HOSPICES CIVILS DE LYON;2-4;84;63;2023;21;817;18982,08199338640;0,025703794369645042;487,9115322657460
690781810 - HOSPICES CIVILS DE LYON;2-4;84;69;2024;1134;2231;62895,28925416085;0,508292245629762385;31969,1878145308801
690781810 - HOSPICES CIVILS DE LYON;2-4;84;38;2024;226;1939;41197,71182191575;0,116554925219185146;4801,7962206049297
690781810 - HOSPICES CIVILS DE LYON;2-4;84;01;2024;165;1127;23701,96827531655;0,146406388642413482;3470,1195789061503
690781810 - HOSPICES CIVILS DE LYON;2-4;84;74;2024;100;1443;29833,70340937037;0,069300069300069295;2067,4777137470801
690781810 - HOSPICES CIVILS DE LYON;2-4;84;42;2024;80;1499;24499,62768483864;0,053368912608405601;1307,5184888506276
690781810 - HOSPICES CIVILS DE LYON;2-4;84;26;2024;67;860;16218,86774474166;0,077906976744186049;1263,5629522066179
690781810 - HOSPICES CIVILS DE LYON;2-4;Others;Others;2024;51;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;73;2024;44;794;13070,44087696266;0,055415617128463476;724,3065473379812
690781810 - HOSPICES CIVILS DE LYON;2-4;84;07;2024;39;520;9359,61756947393;0,074999999999999997;701,9713177105447
690781810 - HOSPICES CIVILS DE LYON;2-4;27;71;2024;31;808;14853,22517591008;0,038366336633663366;569,8638371945698
690781810 - HOSPICES CIVILS DE LYON;2-4;84;63;2024;17;716;18532,39040566681;0,023743016759776536;440,0148560004689
690781810 - HOSPICES CIVILS DE LYON;2-4;27;39;2024;11;420;7224,86993574128;0,026190476190476191;189,2227840313193
690781810 - HOSPICES CIVILS DE LYON;2-4;84;69;2025;1013;1899;61314,72285173459;0,533438651922064300;32707,6431010042907
690781810 - HOSPICES CIVILS DE LYON;2-4;84;38;2025;179;1585;41015,00652422810;0,112933753943217668;4631,9786547866433
690781810 - HOSPICES CIVILS DE LYON;2-4;84;01;2025;175;983;23479,92361065421;0,178026449643947093;4180,0474383158562
690781810 - HOSPICES CIVILS DE LYON;2-4;Others;Others;2025;106;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;74;2025;79;1335;29743,66389317454;0,059176029962546818;1760,1119457384186
690781810 - HOSPICES CIVILS DE LYON;2-4;84;42;2025;61;1398;23977,73339658713;0,043633762517882688;1046,2387247437875
690781810 - HOSPICES CIVILS DE LYON;2-4;84;26;2025;53;791;15984,52784263530;0,067003792667509485;1071,0239894559686
690781810 - HOSPICES CIVILS DE LYON;2-4;27;71;2025;45;695;14542,57440217136;0,064748201438848921;941,6055368312394
690781810 - HOSPICES CIVILS DE LYON;2-4;84;07;2025;30;460;9066,66675690931;0,065217391304347824;591,3043537114766
690781810 - HOSPICES CIVILS DE LYON;2-4;84;73;2025;15;634;12890,32300674207;0,023659305993690850;304,9760963740237
690781810 - HOSPICES CIVILS DE LYON;2-4;84;63;2025;12;597;18013,43229173389;0,020100502512562814;362,0790410398772
690781810 - HOSPICES CIVILS DE LYON;5-17;84;69;2016;5570;9805;304145,89427089773;0,568077511473737862;172778,4427423661691
690781810 - HOSPICES CIVILS DE LYON;5-17;84;38;2016;924;7357;214983,81109105516;0,125594671741198871;27000,8211836529808
690781810 - HOSPICES CIVILS DE LYON;5-17;84;01;2016;758;4141;112365,18162405139;0,183047573049987922;20568,1737916037055
690781810 - HOSPICES CIVILS DE LYON;5-17;84;26;2016;316;3270;83646,96254287697;0,096636085626911311;8083,3150347245019
690781810 - HOSPICES CIVILS DE LYON;5-17;84;74;2016;307;5038;131778,48886101018;0,060936879714172290;8030,1699246387698
690781810 - HOSPICES CIVILS DE LYON;5-17;27;71;2016;245;3760;82048,73670529337;0,065159574468085110;5346,2607693608716
690781810 - HOSPICES CIVILS DE LYON;5-17;84;42;2016;225;4805;124304,22550181055;0,046826222684703434;5820,6973439973726
690781810 - HOSPICES CIVILS DE LYON;5-17;84;07;2016;202;2092;49664,06752186428;0,096558317399617594;4795,4787951322105
690781810 - HOSPICES CIVILS DE LYON;5-17;Others;Others;2016;181;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;5-17;84;73;2016;153;2947;68036,04075343176;0,051917203936206309;3532,2410028079603
690781810 - HOSPICES CIVILS DE LYON;5-17;27;39;2016;66;2019;41289,55875631910;0,032689450222882617;1349,7329756894803
690781810 - HOSPICES CIVILS DE LYON;5-17;84;43;2016;52;1577;35605,43735439490;0,032974001268230815;1174,0537364797303
690781810 - HOSPICES CIVILS DE LYON;5-17;84;63;2016;39;2683;97844,36225409165;0,014535967200894522;1422,2624405179183
690781810 - HOSPICES CIVILS DE LYON;5-17;93;83;2016;37;6717;150074,08084197144;0,005508411493226143;826,6697917452648
690781810 - HOSPICES CIVILS DE LYON;5-17;84;03;2016;36;2613;47789,89096716718;0,013777267508610792;658,4141120620047
690781810 - HOSPICES CIVILS DE LYON;5-17;27;25;2016;29;3763;89330,16070400761;0,007706617060855700;688,4333405304865
690781810 - HOSPICES CIVILS DE LYON;5-17;27;21;2016;27;2848;83366,73751324730;0,009480337078651686;790,3447727730608
690781810 - HOSPICES CIVILS DE LYON;5-17;93;06;2016;17;6193;152323,73858582726;0,002745034716615534;418,1339505827650
690781810 - HOSPICES CIVILS DE LYON;5-17;93;13;2016;16;11520;317365,90230001992;0,001388888888888889;440,7859754166943
690781810 - HOSPICES CIVILS DE LYON;5-17;93;84;2016;14;3459;89142,01025285095;0,004047412546978896;360,7944907603103
690781810 - HOSPICES CIVILS DE LYON;5-17;44;68;2016;13;4563;120435,03797229924;0,002849002849002849;343,1197663028469
690781810 - HOSPICES CIVILS DE LYON;5-17;93;05;2016;11;883;21264,75360706516;0,012457531143827860;264,9063303258400
690781810 - HOSPICES CIVILS DE LYON;5-17;76;30;2016;11;4230;117617,92121054379;0,002600472813238771;305,8622064576789
690781810 - HOSPICES CIVILS DE LYON;5-17;84;69;2017;5510;9258;306571,46549348952;0,595160941888096762;182459,3621591193660
690781810 - HOSPICES CIVILS DE LYON;5-17;84;38;2017;964;7234;216664,87402915399;0,133259607409455361;28872,6760525441605
690781810 - HOSPICES CIVILS DE LYON;5-17;84;01;2017;860;4092;112855,32500972562;0,210166177908113400;23718,3723138719542
690781810 - HOSPICES CIVILS DE LYON;5-17;84;26;2017;339;3278;84238,46384127783;0,103416717510677242;8711,6654186068281
690781810 - HOSPICES CIVILS DE LYON;5-17;84;74;2017;302;5062;132624,54904688895;0,059660213354405377;7912,4088921691946
690781810 - HOSPICES CIVILS DE LYON;5-17;27;71;2017;274;3698;82156,34029611661;0,074094104921579237;6087,3004978734325
690781810 - HOSPICES CIVILS DE LYON;5-17;84;42;2017;238;4825;124585,51048765417;0,049326424870466325;6145,3578230179683
690781810 - HOSPICES CIVILS DE LYON;5-17;84;07;2017;185;2077;49465,13158195840;0,089070775156475684;4405,8976132221005
690781810 - HOSPICES CIVILS DE LYON;5-17;Others;Others;2017;171;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;5-17;84;73;2017;142;2999;68228,18192635987;0,047349116372124044;3230,5441258896640
690781810 - HOSPICES CIVILS DE LYON;5-17;27;39;2017;61;1854;41090,98481887457;0,032901833872707661;1351,9687561765638
690781810 - HOSPICES CIVILS DE LYON;5-17;84;63;2017;59;2502;97988,03931440078;0,023581135091926459;2310,6691924658858
690781810 - HOSPICES CIVILS DE LYON;5-17;84;43;2017;44;1570;35300,15852536671;0,028025477707006370;989,3038058064557
690781810 - HOSPICES CIVILS DE LYON;5-17;93;83;2017;37;6445;150389,91220394059;0,005740884406516680;863,3711018690151
690781810 - HOSPICES CIVILS DE LYON;5-17;27;21;2017;31;2693;82614,00834344035;0,011511325659116228;950,9967540462870
690781810 - HOSPICES CIVILS DE LYON;5-17;27;25;2017;31;3625;89540,45234902401;0,008551724137931035;765,7252476744122
690781810 - HOSPICES CIVILS DE LYON;5-17;84;03;2017;25;2736;47245,45205153436;0,009137426900584795;431,7018645059791
690781810 - HOSPICES CIVILS DE LYON;5-17;93;84;2017;20;3140;89452,94652966887;0,006369426751592357;569,7639906348336
690781810 - HOSPICES CIVILS DE LYON;5-17;93;13;2017;16;11449;316532,11413533491;0,001397501965237139;442,3542515647968
690781810 - HOSPICES CIVILS DE LYON;5-17;76;30;2017;14;4166;117006,59536831507;0,003360537686029765;393,2050732492585
690781810 - HOSPICES CIVILS DE LYON;5-17;84;69;2018;5371;9191;311933,96264699055;0,584376020019584330;182286,7276005860185
690781810 - HOSPICES CIVILS DE LYON;5-17;84;38;2018;926;7064;218329,41635179936;0,131087202718006807;28620,1924606124339
690781810 - HOSPICES CIVILS DE LYON;5-17;84;01;2018;749;3832;113297,43909652591;0,195459290187891432;22145,0370259128140
690781810 - HOSPICES CIVILS DE LYON;5-17;84;26;2018;327;3084;84833,30051134151;0,106031128404669259;8994,9705795099471
690781810 - HOSPICES CIVILS DE LYON;5-17;84;74;2018;319;5124;134797,28192900744;0,062256049960967993;8391,9463183749758
690781810 - HOSPICES CIVILS DE LYON;5-17;27;71;2018;264;3741;82142,96141018262;0,070569366479550921;5796,7767474707862
690781810 - HOSPICES CIVILS DE LYON;5-17;84;42;2018;255;4920;124665,66348097980;0,051829268292682924;6461,3301194410260
690781810 - HOSPICES CIVILS DE LYON;5-17;84;07;2018;204;1958;49673,36457431599;0,104187946884576096;5175,3658698470190
690781810 - HOSPICES CIVILS DE LYON;5-17;Others;Others;2018;197;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;5-17;84;73;2018;122;2924;68326,67547615342;0,041723666210670314;2850,8394008518185
690781810 - HOSPICES CIVILS DE LYON;5-17;84;63;2018;76;2781;99605,11996961360;0,027328299172959366;2722,0385176881100
690781810 - HOSPICES CIVILS DE LYON;5-17;27;39;2018;75;1865;40602,86457985544;0,040214477211796246;1632,8229723802456
690781810 - HOSPICES CIVILS DE LYON;5-17;84;43;2018;43;1485;35308,63625685318;0,028956228956228958;1022,4049555856478
690781810 - HOSPICES CIVILS DE LYON;5-17;93;83;2018;37;6434;151444,78243989573;0,005750699409387629;870,9134209319462
690781810 - HOSPICES CIVILS DE LYON;5-17;84;03;2018;30;2547;47532,56739092447;0,011778563015312132;559,8653402935745
690781810 - HOSPICES CIVILS DE LYON;5-17;93;13;2018;30;11489;318534,61570197158;0,002611193315345113;831,7554592270126
690781810 - HOSPICES CIVILS DE LYON;5-17;27;25;2018;29;3800;90237,66743060708;0,007631578947368421;688,6558830230540
690781810 - HOSPICES CIVILS DE LYON;5-17;27;21;2018;28;2641;82430,19204489775;0,010602044680045438;873,9285790447319
690781810 - HOSPICES CIVILS DE LYON;5-17;11;93;2018;14;9731;304341,51638040307;0,001438701058472922;437,8564617537399
690781810 - HOSPICES CIVILS DE LYON;5-17;76;30;2018;11;3963;116432,02417214192;0,002775674993691648;323,1774579595158
690781810 - HOSPICES CIVILS DE LYON;5-17;93;84;2018;11;3435;89208,33600485860;0,003202328966521106;285,6744384435065
690781810 - HOSPICES CIVILS DE LYON;5-17;84;69;2019;5661;9617;309784,83641417237;0,588645107621919572;182353,3283706592338
690781810 - HOSPICES CIVILS DE LYON;5-17;84;38;2019;920;7055;218012,82576906620;0,130403968816442228;28429,7377331737625
690781810 - HOSPICES CIVILS DE LYON;5-17;84;01;2019;770;3770;114354,07903676323;0,204244031830238731;23356,1381587023061
690781810 - HOSPICES CIVILS DE LYON;5-17;84;26;2019;337;3105;85346,34129585112;0,108534621578099844;9263,0328556205568
690781810 - HOSPICES CIVILS DE LYON;5-17;84;74;2019;278;4694;137117,85062719174;0,059224541968470386;8120,7418990965707
690781810 - HOSPICES CIVILS DE LYON;5-17;27;71;2019;277;3608;82009,60738183782;0,076773835920177377;6296,1921410113846
690781810 - HOSPICES CIVILS DE LYON;5-17;84;42;2019;249;4932;124453,20392794811;0,050486618004866181;6283,2213661920277
690781810 - HOSPICES CIVILS DE LYON;5-17;84;07;2019;211;1934;49957,53869152396;0,109100310237849024;5450,3829699646103
690781810 - HOSPICES CIVILS DE LYON;5-17;Others;Others;2019;164;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;5-17;84;73;2019;156;2923;68418,01836402445;0,053369825521724257;3651,4577026301108
690781810 - HOSPICES CIVILS DE LYON;5-17;27;39;2019;59;1769;40551,94853946349;0,033352176370830981;1352,4957398690481
690781810 - HOSPICES CIVILS DE LYON;5-17;84;63;2019;52;2516;98640,44274908962;0,020667726550079490;2038,6736975169554
690781810 - HOSPICES CIVILS DE LYON;5-17;84;43;2019;47;1403;35345,38143138192;0,033499643620812543;1184,0576815929794
690781810 - HOSPICES CIVILS DE LYON;5-17;27;25;2019;44;3391;89971,46771525058;0,012975523444411679;1167,4268886673624
690781810 - HOSPICES CIVILS DE LYON;5-17;27;21;2019;36;2755;80892,46845553021;0,013067150635208712;1057,0340705622823
690781810 - HOSPICES CIVILS DE LYON;5-17;84;03;2019;35;2590;47121,67312849851;0,013513513513513514;636,7793666013313
690781810 - HOSPICES CIVILS DE LYON;5-17;93;83;2019;19;6198;152379,24695947673;0,003065505001613424;467,1193436963630
690781810 - HOSPICES CIVILS DE LYON;5-17;76;30;2019;18;3902;116568,94585953650;0,004613018964633521;537,7347579373801
690781810 - HOSPICES CIVILS DE LYON;5-17;93;13;2019;16;11125;318117,49574582482;0,001438202247191011;457,5172972524222
690781810 - HOSPICES CIVILS DE LYON;5-17;44;68;2019;15;4361;120278,04701411820;0,003439578078422380;413,7057338252174
690781810 - HOSPICES CIVILS DE LYON;5-17;84;15;2019;13;836;18978,69666175559;0,015550239234449760;295,1232734483524
690781810 - HOSPICES CIVILS DE LYON;5-17;94;2A;2019;11;1018;21462,45065862930;0,010805500982318271;231,9125316747763
690781810 - HOSPICES CIVILS DE LYON;5-17;84;69;2020;4727;7717;311451,97684322216;0,612543734611895818;190777,9570478049864
690781810 - HOSPICES CIVILS DE LYON;5-17;84;38;2020;834;5948;217951,79924377179;0,140215198386012097;30560,1547695537447
690781810 - HOSPICES CIVILS DE LYON;5-17;84;01;2020;631;3001;115175,33182298766;0,210263245584805053;24217,1390804082657
690781810 - HOSPICES CIVILS DE LYON;5-17;84;26;2020;321;2555;84583,53980618878;0,125636007827788637;10626,7382691924049
690781810 - HOSPICES CIVILS DE LYON;5-17;84;74;2020;269;4017;137052,51691666109;0,066965397062484444;9177,7762137370755
690781810 - HOSPICES CIVILS DE LYON;5-17;84;42;2020;241;3810;125209,59599179601;0,063254593175853024;7920,0820561739747
690781810 - HOSPICES CIVILS DE LYON;5-17;27;71;2020;184;2831;81519,44437868451;0,064994701518897913;5298,3319553789997
690781810 - HOSPICES CIVILS DE LYON;5-17;84;07;2020;182;1506;49538,80862669565;0,120849933598937587;5986,7617331066458
690781810 - HOSPICES CIVILS DE LYON;5-17;Others;Others;2020;160;NA;NA;NA;NA
690781810 - HOSPICES CIVILS DE LYON;5-17;84;73;2020;71;2324;68542,65652071701;0,030550774526678141;2094,0312448239706
690781810 - HOSPICES CIVILS DE LYON;5-17;27;39;2020;63;1619;39703,94853913632;0,038912909203211860;1544,9961445124077
690781810 - HOSPICES CIVILS DE LYON;5-17;84;63;2020;52;2223;99447,95778519419;0,023391812865497075;2326,2680183671155
